2025,1,1,records,1282793
2025,1,2,records,1282793
2025,1,3,records,1282795
2025,1,4,records,1282795
2025,1,5,records,1282795
2025,1,6,records,1282795
2025,1,8,records,1282813
2025,1,9,records,1282816
2025,1,10,records,1283368
2025,1,11,records,1283413
2025,1,12,records,1283413
2025,1,13,records,1283413
2025,1,14,records,1283424
2025,1,16,records,1283457
2025,1,17,records,1283500
2025,1,18,records,1283547
2025,1,19,records,1283547
2025,1,20,records,1283547
2025,1,21,records,1283562
2025,1,22,records,1283575
2025,1,23,records,1283582
2025,1,25,records,1283122
2025,1,26,records,1283122
2025,1,27,records,1283122
2025,1,28,records,1283123
2025,1,31,records,1283138
2025,2,2,records,1283153
2025,2,3,records,1283153
2025,2,4,records,1283159
2025,2,7,records,1283261
2025,2,8,records,1283261
2025,2,9,records,1283261
2025,2,11,records,1283527
2025,2,12,records,1283623
2025,2,13,records,1283630
2025,2,14,records,1283636
2025,2,15,records,1283636
2025,2,16,records,1283636
2025,2,17,records,1283636
2025,2,18,records,1283654
2025,2,19,records,1283662
2025,2,20,records,1283743
2025,2,21,records,1284056
2025,2,22,records,1284067
2025,2,23,records,1284067
2025,2,24,records,1284067
2025,2,25,records,1284616
2025,2,28,records,1285456
2025,3,1,records,1285612
2025,3,2,records,1285612
2025,3,3,records,1285612
2025,3,4,records,1285694
2025,3,5,records,1285712
2025,3,6,records,1285719
2025,3,7,records,1286027
2025,3,8,records,1286056
2025,3,10,records,1286056
2025,3,12,records,1286090
2025,3,16,records,1286865
2025,3,17,records,1286865
2025,3,18,records,1286987
2025,3,19,records,1287027
2025,3,20,records,1287290
2025,3,22,records,1287624
2025,3,23,records,1287624
2025,3,24,records,1287624
2025,3,25,records,1287973
2025,3,26,records,1288111
2025,3,30,records,1288876
2025,3,31,records,1288876
2025,4,2,records,1289178
2025,4,5,records,1289232
2025,4,19,records,1289708
2025,4,20,records,1289708
2025,4,21,records,1289708
2025,4,25,records,1289755
2025,4,27,records,1289787
2025,4,28,records,1289787
2025,5,2,records,1289896
2025,5,5,records,1289904
2025,5,6,records,1289904
2025,5,10,records,1289921
2025,5,11,records,1289921
2025,5,15,records,1290525
2025,5,16,records,1290611
2025,5,17,records,1290614
2025,5,18,records,1290614
2025,5,20,records,1290620
2025,5,21,records,1291105
2025,5,22,records,1291112
2025,5,23,records,1291113
2025,5,24,records,1291210
2025,5,25,records,1291210
2025,5,26,records,1291210
2025,5,27,records,1291210
2025,5,29,records,1291238
2025,5,30,records,1291252
2025,6,1,records,1291252
2025,6,4,records,1291256
2025,6,5,records,1291257
2025,6,7,records,1291259
2025,6,8,records,1291259
2025,6,9,records,1291259
2025,6,10,records,1291259
2025,6,11,records,1291296
2025,6,12,records,1291468
2025,6,13,records,1291468
2025,6,14,records,1291471
2025,6,15,records,1291471
2025,6,17,records,1291472
2025,6,18,records,1291474
2025,6,19,records,1291477
2025,6,24,records,1291507
2025,6,25,records,1291593
2025,6,27,records,1291668
2025,6,28,records,1291668
2025,6,29,records,1291668
2025,6,30,records,1291668
2025,7,7,records,1292015
2025,7,11,records,1292043
2025,7,13,records,1292045
2025,7,14,records,1292045
2025,7,15,records,1292045
2025,7,16,records,1292047
2025,7,17,records,1292049
2025,7,18,records,1292056
2025,7,19,records,1292057
2025,7,20,records,1292057
2025,7,21,records,1292057
2025,7,22,records,1292063
2025,7,23,records,1292080
2025,7,25,records,1292103
2025,7,26,records,1292105
2025,7,28,records,1292105
2025,7,29,records,1292106
2025,7,31,records,1292124
2025,8,2,records,1292423
2025,8,3,records,1292423
2025,8,4,records,1292423
2025,8,6,records,1292436
2025,8,7,records,1292934
2025,8,9,records,1292939
2025,8,10,records,1292939
2025,8,11,records,1292939
2025,8,12,records,1292940
2025,8,15,records,1292959
2025,8,16,records,1292962
2025,8,17,records,1292998
2025,8,19,records,1293001
2025,8,24,records,1292822
2025,8,25,records,1292822
2025,8,31,records,1294029
2025,9,1,records,1294029
2025,9,2,records,1294027
2025,9,3,records,1294029
2025,9,4,records,1294007
2025,9,7,records,1294102
2025,9,8,records,1294102
2025,9,9,records,1294106
2025,9,10,records,1294083
2025,9,13,records,1294631
2025,9,14,records,1294628
2025,9,18,records,1294884
2025,9,20,records,1294933
2025,9,21,records,1294933
2025,9,22,records,1294933
2025,9,26,records,1294962
2025,9,28,records,1295072
2025,10,2,records,1295257
2025,10,4,records,1295511
2025,10,5,records,1295511
2025,10,7,records,1295524
2025,10,10,records,1295587
2025,10,11,records,1295594
2025,10,12,records,1295593
2025,10,13,records,1295593
2025,10,14,records,1295606
2025,10,18,records,1295781
2025,10,19,records,1295781
2025,10,25,records,1296172
2025,10,26,records,1296172
2025,10,27,records,1296172
2025,11,1,records,1296316
2025,11,5,records,1296344
2025,11,6,records,1296402
2025,11,7,records,1296407
2025,11,9,records,1296437
2025,11,12,records,1296574
2025,11,13,records,1296687
2025,11,15,records,1296717
2025,11,16,records,1296716
2025,11,19,records,1296747
2025,11,21,records,1296810
